rollout_id,theta_test_id,u_req_true,posterior_mean_U,u_ctrl_final
0,31,0.0,0.0001078990168184339,1.44
1,31,0.0,0.07999184361268026,1.52
2,5,0.0,0.005860698637492153,1.44
3,3,0.0,0.0007307972323559775,1.44
4,4,0.0,0.04954786303434748,1.6
5,17,0.0,8.787313688407585e-09,1.44
6,25,0.0,1.074815428112232e-33,1.44
7,25,0.0,0.23999995942525135,1.6
8,25,0.0,0.16822485712894555,1.6
9,30,0.0,8.297105337036659e-06,1.44
10,17,0.0,0.16,1.6
11,8,0.0,0.07999865141634874,1.52
12,28,0.0,5.383425363773273e-06,1.44
13,20,0.0,1.523249128440476e-16,1.44
14,16,0.0,0.19507431097852615,1.6
15,30,0.0,0.0014314771574516787,1.44
16,1,0.0,0.04315791372281829,1.6
17,23,0.0,0.022649502807341296,1.6
18,27,0.0,4.563925128417885e-06,1.44
19,25,0.0,0.307720199945546,1.6
20,15,0.0,0.009939420562069463,1.52
21,5,0.0,0.07602579920628096,1.6
22,1,0.0,0.03095646526300113,1.52
23,4,0.0,0.03994380742835075,1.6
24,17,0.0,0.0300478922117456,1.52
25,5,0.0,2.2869112863437896e-06,1.44
26,12,0.0,0.16,1.6
27,14,0.0,4.3933927590765694e-05,1.44
28,6,0.0,8.714390929046685e-07,1.44
29,20,0.0,0.001386429135301518,1.44
30,21,0.0,2.351032685300058e-24,1.44
31,13,0.0,0.02824548624783933,1.6
32,5,0.0,5.101887430281732e-25,1.44
33,22,0.0,0.03145494609919176,1.6
34,24,0.0,3.2228979858546545e-21,1.44
35,25,0.0,2.9924671519774984e-05,1.44
36,11,0.0,0.036013475861471696,1.6
37,27,0.0,0.03655108989224985,1.6
38,31,0.0,1.676226076055628e-23,1.44
39,28,0.0,1.046305161791752e-38,1.44
40,13,0.0,0.31999779272126466,1.6
41,28,0.0,0.00025496422839741605,1.44
42,24,0.0,1.2799999999999994,1.6
43,27,0.0,2.3213389412417366e-10,1.44
44,10,0.08,1.1693048295525225e-54,1.44
45,13,0.0,0.021082697456428663,1.6
46,24,0.0,3.525608308027503e-06,1.44
47,24,0.0,6.843117844445275e-13,1.44
48,0,0.0,0.0063417482122601065,1.52
49,24,0.0,0.16,1.6
50,31,0.0,0.0003600269315277671,1.44
51,5,0.0,4.164093873715601e-06,1.44
52,6,0.0,0.0603290058256077,1.6
53,18,0.48,2.2411180533348202e-24,1.44
54,21,0.0,3.4790325361047605e-07,1.44
55,11,0.0,0.13395201904419962,1.6
56,8,0.0,0.052423127689494566,1.6
57,3,0.0,0.06529490952612252,1.6
58,21,0.0,0.0690361724911949,1.6
59,10,0.08,0.0018950186897792715,1.44
60,16,0.0,0.15999974783275941,1.6
61,7,1.04,1.2799770741448142,1.6
62,16,0.0,0.08590389266924614,1.6
63,24,0.0,0.08,1.52
64,7,1.04,0.02860574170129844,1.52
65,13,0.0,8.760876446060508e-43,1.44
66,21,0.0,6.914596819009584e-23,1.44
67,22,0.0,6.190789010364173e-29,1.44
68,3,0.0,8.932753865259969e-05,1.44
69,8,0.0,0.002073505308173664,1.44
70,19,0.72,0.061194530101927,1.6
71,25,0.0,0.0025713221983087865,1.44
72,19,0.72,0.001061711997277106,1.44
73,13,0.0,0.07334208067645032,1.6
74,0,0.0,0.08,1.52
75,24,0.0,4.276043268142171e-53,1.44
76,31,0.0,0.04463560847884144,1.6
77,23,0.0,6.505465323540191e-19,1.44
78,3,0.0,0.03287101392838864,1.6
79,17,0.0,4.77774629255341e-35,1.44
80,13,0.0,0.3198905738600401,1.6
81,0,0.0,1.28,1.6
82,2,0.0,0.022042086116055782,1.44
83,11,0.0,0.07589132204193309,1.6
84,14,0.0,3.726512736596928e-23,1.44
85,2,0.0,0.0941835993764456,1.6
86,27,0.0,0.07425880351479106,1.6
87,1,0.0,0.039225226557540724,1.6
88,31,0.0,8.044236370649357e-19,1.44
89,24,0.0,0.0854543178300879,1.6
90,30,0.0,1.1213148975756033e-06,1.44
91,16,0.0,0.08484312236747421,1.6
92,29,0.08,1.94299928133022e-05,1.44
93,6,0.0,5.048336197972159e-17,1.44
94,12,0.0,2.318370849347957e-09,1.44
95,26,0.08,0.08,1.52
96,19,0.72,4.526627854718742e-08,1.44
97,28,0.0,0.12948067741405217,1.6
98,6,0.0,0.039869194106791996,1.6
99,15,0.0,0.007798921580644742,1.44
100,20,0.0,4.543654308238092e-06,1.44
101,8,0.0,1.5294891666986293e-12,1.44
102,17,0.0,0.004943771322254404,1.44
103,12,0.0,1.581582132861476e-18,1.44
104,14,0.0,0.02032679712938699,1.52
105,14,0.0,0.0022008613997715324,1.44
106,10,0.08,0.15999929249417774,1.6
107,6,0.0,0.045289779397422084,1.6
108,15,0.0,0.08335221521598436,1.6
109,22,0.0,0.22903404231764926,1.6
110,26,0.08,0.0005300747880858541,1.44
111,1,0.0,0.0056828798234019335,1.44
112,31,0.0,1.28915429835637e-06,1.44
113,1,0.0,0.10902099780279048,1.6
114,1,0.0,0.11063367457600515,1.6
115,18,0.48,0.0038705214424665014,1.44
116,23,0.0,0.06043043334440308,1.6
117,5,0.0,2.166866065829369e-06,1.44
118,10,0.08,5.846191810228292e-06,1.44
119,12,0.0,0.08,1.52
120,29,0.08,0.13467900812996092,1.6
121,19,0.72,0.09056913599728035,1.6
122,30,0.0,1.279999999780375,1.6
123,30,0.0,0.0007845492593467065,1.44
124,3,0.0,9.799402989243996e-13,1.44
125,22,0.0,3.903686181203207e-12,1.44
126,15,0.0,0.00020975252811848276,1.44
127,19,0.72,1.2799250849088102,1.6
128,31,0.0,2.734517210035421e-26,1.44
129,15,0.0,0.28011237461217814,1.6
130,22,0.0,0.02062129354489321,1.6
131,25,0.0,0.08,1.52
132,4,0.0,0.31967491728921443,1.6
133,27,0.0,0.009172544287696833,1.52
134,24,0.0,0.15999999999999887,1.6
