theta_test_id,rollout_id,sequence,y_obs,u_ctrl,u_req_true,excess_control,u_ctrl_prior,changed_from_prior,reduced_from_prior,increased_from_prior,safe_total,max_rocof,frequency_nadir,rocof_safe,nadir_safe,posterior_ess,max_posterior_weight,posterior_mean_U,posterior_std_U,posterior_mean_U_error,runtime_s,exact_tie_count,near_tie_count,action_index_tie_break_count,median_co_tied_action_count,mean_score_gap,mean_decision_runtime_s,rule_terminal_rule_hash,rule_quantile_level,rule_additive_margin,rule_alpha,rule_snap_up,rule_control_grid_hash,rule_source,rule_rule,method
0,0,"[16, 51]","[0.45253972614416693, 0.49957446571453745]",0.96,0.0,0.96,1.04,True,True,False,True,4.948483499689389,-0.42680762448357806,True,True,7.895502776296039,0.196780065118068,0.0005902660850722867,0.006854382994391902,0.0005902660850722867,0.12786861811764538,0,0,0,nan,nan,3.2590003684163094e-05,5b4c2191621b1bbc,0.95,0.9,0.05,True,2a35b5c585aa23b1,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee9_T2/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
1,1,"[37, 19]","[1.756491216867023, 1.6590175801404496]",1.2,0.0,1.2,1.04,True,False,True,True,15.06317443770887,-0.46833072114871305,True,True,10.213115014332933,0.16440103629403188,0.06727507741503277,0.21351996385273495,0.06727507741503277,0.125111929140985,0,0,0,nan,nan,2.5127548724412918e-05,5b4c2191621b1bbc,0.95,0.9,0.05,True,2a35b5c585aa23b1,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee9_T2/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
2,2,"[7, 42]","[0.6610627945211076, 0.6370755681684397]",0.96,0.0,0.96,1.04,True,True,False,True,8.622302454139804,-0.5151064628816457,True,True,12.91212170082792,0.1150681115103627,0.003751455927465508,0.025118227658498762,0.003751455927465508,0.12831696984358132,0,0,0,nan,nan,2.4141045287251472e-05,5b4c2191621b1bbc,0.95,0.9,0.05,True,2a35b5c585aa23b1,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee9_T2/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
3,3,"[21, 32]","[6.083225447667708, 0.8677020851369385]",0.96,0.0,0.96,1.04,True,True,False,True,7.32352426611295,-0.46794511935115835,True,True,2.99369600937659,0.45486715484382956,2.576317961124809e-10,6.420365045043996e-06,2.576317961124809e-10,0.12246327404864132,0,0,0,nan,nan,2.53310427069664e-05,5b4c2191621b1bbc,0.95,0.9,0.05,True,2a35b5c585aa23b1,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee9_T2/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
4,4,"[33, 15]","[0.9604947448810952, 0.9279643066634027]",1.2,0.32,0.8799999999999999,1.04,True,False,True,True,14.43790030192405,-0.5776721737775045,True,True,24.335951626657813,0.06206407871918564,0.05273129624159182,0.1823258187032456,-0.26726870375840817,0.1298630521632731,0,0,0,nan,nan,2.6777386665344238e-05,5b4c2191621b1bbc,0.95,0.9,0.05,True,2a35b5c585aa23b1,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee9_T2/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
5,5,"[19, 49]","[2.001168660125178, 2.000216927950188]",0.96,0.0,0.96,1.04,True,True,False,True,7.781657682970818,-0.4708646840928323,True,True,3.856565042069857,0.3083875444858668,4.252975981261125e-07,0.0002608494351464323,4.252975981261125e-07,0.12103060004301369,0,0,0,nan,nan,3.0135037377476692e-05,5b4c2191621b1bbc,0.95,0.9,0.05,True,2a35b5c585aa23b1,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee9_T2/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
6,6,"[41, 47]","[0.740088117148972, 1.467575745121576]",1.04,0.0,1.04,1.04,False,False,False,True,8.961007936194259,-0.4341355402002988,True,True,4.264628557851752,0.39838421613688857,0.043602501936448206,0.10015243330771278,0.043602501936448206,0.12362923100590706,0,0,0,nan,nan,2.5858520530164242e-05,5b4c2191621b1bbc,0.95,0.9,0.05,True,2a35b5c585aa23b1,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee9_T2/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
7,7,"[7, 20]","[0.6334945738287129, 2.2448128964975846]",0.96,0.0,0.96,1.04,True,True,False,True,6.7167035922084795,-0.5188197683811446,True,True,5.846296309045975,0.23248643909101768,6.708070626172642e-05,0.002327376417910416,6.708070626172642e-05,0.12285878509283066,0,0,0,nan,nan,2.6428489945828915e-05,5b4c2191621b1bbc,0.95,0.9,0.05,True,2a35b5c585aa23b1,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee9_T2/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
8,8,"[3, 52]","[5.635798498226687, 0.46376224497407503]",0.96,0.0,0.96,1.04,True,True,False,True,5.6780854999992,-0.4176225122407299,True,True,1.068689408954137,0.9670455183270786,1.081157712507439e-33,1.3152385106937458e-17,1.081157712507439e-33,0.12308103707619011,0,0,0,nan,nan,2.6114867068827152e-05,5b4c2191621b1bbc,0.95,0.9,0.05,True,2a35b5c585aa23b1,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee9_T2/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
9,9,"[35, 11]","[1.6865424704088976, 2.3078650288858262]",0.96,0.0,0.96,1.04,True,True,False,True,7.851977293620081,-0.44642008555349066,True,True,2.2813313301585296,0.5824877043286717,7.080302937530887e-14,9.049163316199208e-08,7.080302937530887e-14,0.12731461599469185,0,0,0,nan,nan,2.4703913368284702e-05,5b4c2191621b1bbc,0.95,0.9,0.05,True,2a35b5c585aa23b1,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee9_T2/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
