rollout_id,theta_test_id,u_req_true,posterior_mean_U,u_ctrl_final
0,31,0.0,5.353756913823721e-178,0.96
1,31,0.0,0.0,0.96
2,5,0.0,0.0,0.96
3,3,0.0,0.0,0.96
4,4,0.32,0.0,0.96
5,17,0.0,0.0,0.96
6,25,0.0,0.0,0.96
7,25,0.0,3.4246735716853473e-79,0.96
8,25,0.0,2.2959302921191654e-149,0.96
9,30,0.0,1.0897276575237052e-32,0.96
10,17,0.0,0.0,0.96
11,8,0.0,0.0,0.96
12,28,0.0,0.0,0.96
13,20,0.0,0.0,0.96
14,16,0.0,1.814966236275837e-08,0.96
15,30,0.0,0.0,0.96
16,1,0.0,0.0,0.96
17,23,0.0,0.0001947511414682646,0.96
18,27,0.0,0.0,0.96
19,25,0.0,0.0,0.96
20,15,0.0,2.582489924192263e-20,0.96
21,5,0.0,0.0,0.96
22,1,0.0,0.0,0.96
23,4,0.32,0.0,0.96
24,17,0.0,0.0,0.96
25,5,0.0,1.3108736515812396e-126,0.96
26,12,0.0,0.0,0.96
27,14,0.0,0.4,1.2
28,6,0.0,5.864651087647757e-237,0.96
29,20,0.0,0.0,0.96
30,21,0.0,1.9932029732611652e-128,0.96
31,13,0.0,6.183811431630615e-67,0.96
32,5,0.0,1.4569518896946414e-205,0.96
33,22,0.08,0.0,0.96
34,24,0.0,8.821646007109355e-86,0.96
35,25,0.0,0.4,1.2
36,11,0.0,7.012337222558523e-08,0.96
37,27,0.0,0.0,0.96
38,31,0.0,0.0,0.96
39,28,0.0,0.0,0.96
40,13,0.0,5.356779052881036e-210,0.96
41,28,0.0,4.8486233211394724e-05,0.96
42,24,0.0,8.616296676731565e-58,0.96
43,27,0.0,4.1958052971528976e-107,0.96
44,10,0.0,0.3999999999937474,1.2
45,13,0.0,0.0,0.96
46,24,0.0,2.681301924356494e-45,0.96
47,24,0.0,1.2339050611457605e-29,0.96
48,0,0.0,1.728480559391166e-88,0.96
49,24,0.0,0.11814241095607873,1.12
50,31,0.0,4.079039927317929e-160,0.96
51,5,0.0,9.197761218016346e-26,0.96
52,6,0.0,0.0,0.96
53,18,0.0,3.456161318748637e-17,0.96
54,21,0.0,0.0,0.96
55,11,0.0,0.0,0.96
56,8,0.0,2.0366133964375193e-151,0.96
57,3,0.0,5.678216829973101e-149,0.96
58,21,0.0,0.0,0.96
59,10,0.0,1.0355994183688519e-68,0.96
60,16,0.0,0.0,0.96
61,7,0.0,0.4,1.2
62,16,0.0,4.080780049359152e-79,0.96
63,24,0.0,5.777185560873493e-255,0.96
64,7,0.0,1.3004727462477228e-09,0.96
65,13,0.0,0.0,0.96
66,21,0.0,0.0,0.96
67,22,0.08,0.0,0.96
68,3,0.0,2.484859537922348e-158,0.96
69,8,0.0,0.0,0.96
70,19,0.0,0.0,0.96
71,25,0.0,0.0,0.96
72,19,0.0,0.0,0.96
73,13,0.0,3.2849092599589577e-63,0.96
74,0,0.0,0.0,0.96
75,24,0.0,5.724536259075784e-73,0.96
76,31,0.0,2.2264072893640847e-09,0.96
77,23,0.0,0.0,0.96
78,3,0.0,1.0236061579582072e-52,0.96
79,17,0.0,6.545195656962375e-106,0.96
80,13,0.0,1.288984496733679e-291,0.96
81,0,0.0,0.4,1.2
82,2,0.0,7.236462005372544e-26,0.96
83,11,0.0,9.487885563108838e-181,0.96
84,14,0.0,0.0,0.96
85,2,0.0,5.207485821753426e-07,0.96
86,27,0.0,2.4228200593154546e-26,0.96
87,1,0.0,1.1500020516136735e-85,0.96
88,31,0.0,2.366372455535365e-98,0.96
89,24,0.0,1.2612667896632824e-133,0.96
90,30,0.0,7.122255426026433e-38,0.96
91,16,0.0,0.0,0.96
92,29,0.0,1.2035010293521747e-27,0.96
93,6,0.0,0.0,0.96
94,12,0.0,0.0,0.96
95,26,0.0,7.623425440926953e-93,0.96
96,19,0.0,1.344245822934076e-70,0.96
97,28,0.0,2.1564979175899608e-151,0.96
98,6,0.0,0.0,0.96
99,15,0.0,1.4006607128719587e-238,0.96
100,20,0.0,8.755221090496406e-13,0.96
101,8,0.0,2.4916363378484467e-75,0.96
102,17,0.0,6.430350635514736e-129,0.96
103,12,0.0,7.059829942900924e-72,0.96
104,14,0.0,1.3547464960194663e-33,0.96
105,14,0.0,8.264113716745357e-253,0.96
106,10,0.0,2.85941551361585e-63,0.96
107,6,0.0,0.0,0.96
108,15,0.0,1.0133819955475651e-245,0.96
109,22,0.08,0.0,0.96
110,26,0.0,0.0,0.96
111,1,0.0,3.1996265882679288e-50,0.96
112,31,0.0,1.390786135740025e-33,0.96
113,1,0.0,3.160028691181617e-200,0.96
114,1,0.0,1.3813218042116943e-69,0.96
115,18,0.0,1.2627670236454e-311,0.96
116,23,0.0,0.0,0.96
117,5,0.0,3.060896857511027e-84,0.96
118,10,0.0,0.0,0.96
119,12,0.0,2.4408869947221303e-30,0.96
120,29,0.0,1.2494956134491155e-30,0.96
121,19,0.0,1.1828694112363396e-20,0.96
122,30,0.0,1.9156801059703984e-12,0.96
123,30,0.0,0.0,0.96
124,3,0.0,1.3294717196722325e-76,0.96
125,22,0.08,1.5950169977290943e-275,0.96
126,15,0.0,3.178774645908148e-08,0.96
127,19,0.0,0.4,1.2
128,31,0.0,2.0602970757199576e-93,0.96
129,15,0.0,4.8830834403247343e-141,0.96
130,22,0.08,0.0,0.96
131,25,0.0,0.0,0.96
132,4,0.32,2.262340398271174e-220,0.96
133,27,0.0,1.4774772935650597e-87,0.96
134,24,0.0,0.0,0.96
135,30,0.0,6.965269783761862e-29,0.96
136,0,0.0,0.15999999996886657,1.12
137,13,0.0,0.0,0.96
138,6,0.0,2.747239040900512e-16,0.96
139,24,0.0,0.0,0.96
140,0,0.0,1.8566942755183842e-118,0.96
141,4,0.32,1.144087474109696e-53,0.96
142,28,0.0,4.379948601705085e-39,0.96
143,26,0.0,4.4682877921806767e-138,0.96
144,6,0.0,2.869324143212022e-103,0.96
145,11,0.0,0.0,0.96
146,28,0.0,0.0,0.96
147,1,0.0,0.0,0.96
148,7,0.0,0.4,1.2
149,28,0.0,0.0,0.96
150,12,0.0,0.0,0.96
151,20,0.0,5.2968759514773265e-95,0.96
152,21,0.0,3.949172605230581e-107,0.96
153,29,0.0,1.0969288398087241e-124,0.96
154,24,0.0,0.3999999999998495,1.2
155,19,0.0,1.0311621336260932e-31,0.96
156,11,0.0,8.304083265755084e-50,0.96
157,1,0.0,0.00028150458838444275,0.96
158,28,0.0,4.0394521527604754e-08,0.96
159,12,0.0,0.00028346843383244435,0.96
160,27,0.0,0.0,0.96
161,10,0.0,4.193238625100368e-22,0.96
162,26,0.0,3.4304484133712985e-124,0.96
163,13,0.0,0.0,0.96
164,5,0.0,0.0,0.96
165,26,0.0,6.540786511340843e-122,0.96
166,23,0.0,4.4353123577887214e-117,0.96
167,0,0.0,3.547094071054374e-103,0.96
168,30,0.0,0.0,0.96
169,9,0.0,1.4598571525659006e-06,0.96
170,1,0.0,1.3452265868059137e-14,0.96
171,15,0.0,1.0467406626335505e-249,0.96
172,2,0.0,2.813399433221757e-169,0.96
173,10,0.0,1.5508775305077102e-184,0.96
174,28,0.0,0.0,0.96
175,21,0.0,2.0842461006126552e-67,0.96
176,15,0.0,2.035533132050992e-10,0.96
177,25,0.0,1.613047740764935e-33,0.96
178,29,0.0,5.325866852198687e-37,0.96
179,30,0.0,1.1826278398011827e-22,0.96
180,13,0.0,9.951030753705127e-26,0.96
181,0,0.0,1.357796999466509e-111,0.96
