rollout_id,theta_test_id,u_req_true,posterior_mean_U,u_ctrl_final
0,15,0.2,0.3,0.9
1,15,0.2,0.34925177273179087,0.9
2,2,0.3,0.45,1.0
3,1,0.1,0.34999999999905823,0.9
4,2,0.3,0.35,0.9
5,8,0.1,0.44999999999999996,1.0
6,12,0.6,0.45,1.0
7,12,0.6,0.3,0.9
8,12,0.6,0.44999998385871887,1.0
9,15,0.2,0.2,0.8
10,8,0.1,0.2999998034919257,0.9
11,4,0.4,0.2518231019719418,0.8
12,14,0.3,0.30000000000632554,0.9
13,10,0.15,0.17866906439850042,0.8
14,8,0.1,0.1,0.7
15,15,0.2,0.35,0.9
16,0,0.1,0.35,0.9
17,11,0.1,0.6000000000000001,1.0
18,13,0.45,0.3000000059055459,0.9
19,12,0.6,0.39999999858229573,1.0
20,7,0.6,0.10000011432223346,0.7
21,2,0.3,0.25,0.8
22,0,0.1,0.3,0.9
23,2,0.3,0.45,1.0
24,8,0.1,0.6,1.0
25,2,0.3,0.30000000009875794,0.9
26,6,0.6,0.10001090038464823,0.7
27,7,0.6,0.6,1.0
28,3,0.5,0.2500353913646547,0.8
29,10,0.15,0.29999992641502976,0.9
30,10,0.15,0.6,1.0
31,6,0.6,0.34999962370525617,0.9
32,2,0.3,0.07439560151756644,0.8
33,11,0.1,0.27953560903839203,0.9
34,12,0.6,0.45,1.0
35,12,0.6,0.05,0.6
36,5,0.25,0.05,0.6
37,13,0.45,0.05000019858350203,0.6
38,15,0.2,0.2,0.8
39,14,0.3,0.3,0.9
40,6,0.6,0.4499999999999913,1.0
41,14,0.3,0.14357622820353322,0.7
42,12,0.6,0.05000005270900175,0.6
43,13,0.45,0.2500000000001687,0.8
44,5,0.25,0.45,1.0
45,6,0.6,0.2500082712617527,0.8
46,12,0.6,0.45,1.0
47,12,0.6,0.45,1.0
48,0,0.1,0.050000000000000155,0.6
49,12,0.6,0.09556755193046067,0.7
50,15,0.2,0.3906311424895343,1.0
51,2,0.3,0.39982804097155134,1.0
52,3,0.5,0.2500000000002124,0.8
53,9,0.35,0.14167774229206406,0.7
54,10,0.15,0.15998982957819002,0.8
55,5,0.25,0.35,0.9
56,4,0.4,0.05,0.6
57,1,0.1,0.3,0.9
58,10,0.15,0.3042199354379724,0.9
59,5,0.25,0.049999999999999996,0.6
60,8,0.1,0.30000701203971447,0.9
61,3,0.5,0.050000000000620604,0.6
62,8,0.1,0.40003150828346307,1.0
63,12,0.6,0.2500000000000009,0.8
64,3,0.5,0.35,0.9
65,6,0.6,0.29999999996570414,0.9
66,10,0.15,0.20000000000001006,0.8
67,11,0.1,0.45,1.0
68,1,0.1,0.3,0.9
69,4,0.4,0.06102832229503645,0.6
70,9,0.35,0.05,0.6
71,12,0.6,0.3,0.9
72,9,0.35,0.35,0.9
73,6,0.6,0.0999999999994886,0.7
74,0,0.1,0.6,1.0
75,12,0.6,0.4499999998590927,1.0
76,15,0.2,0.3,0.9
77,11,0.1,0.3,0.9
78,1,0.1,0.3,0.9
79,8,0.1,0.45,1.0
80,6,0.6,0.10000490151743448,0.7
81,0,0.1,0.6,1.0
82,1,0.1,0.44999999943824254,1.0
83,5,0.25,0.3,0.9
84,7,0.6,0.1499999975091203,0.7
85,1,0.1,0.05,0.6
86,13,0.45,0.45,1.0
87,0,0.1,0.45,1.0
88,15,0.2,0.25,0.8
89,12,0.6,0.3948096312374961,1.0
90,15,0.2,0.3,0.9
91,8,0.1,0.45,1.0
92,14,0.3,0.05,0.6
93,3,0.5,0.4,1.0
94,6,0.6,0.15,0.7
95,13,0.45,0.3,0.9
96,9,0.35,0.2500004307319026,0.8
97,14,0.3,0.45,1.0
98,3,0.5,0.1,0.7
99,7,0.6,0.05,0.6
100,10,0.15,0.05,0.6
101,4,0.4,0.05,0.6
102,8,0.1,0.25,0.8
103,6,0.6,0.45,1.0
104,7,0.6,0.45,1.0
105,7,0.6,0.4499999778379701,1.0
106,5,0.25,0.30000000000000715,0.9
107,3,0.5,0.35,0.9
108,7,0.6,0.349999999999996,0.9
109,11,0.1,0.24999996032782354,0.8
110,13,0.45,0.5999199938440433,1.0
111,0,0.1,0.35,0.9
112,15,0.2,0.39415780671284467,1.0
113,0,0.1,0.2999999999999995,0.9
114,0,0.1,0.25,0.8
115,9,0.35,0.16768498158553324,1.0
116,11,0.1,0.6,1.0
117,2,0.3,0.05,0.6
118,5,0.25,0.15114781164992871,0.7
119,6,0.6,0.3000000029526257,0.9
120,14,0.3,0.1999999978701153,0.8
121,9,0.35,0.3,0.9
122,15,0.2,0.29999999999999694,0.9
123,15,0.2,0.2500001590066774,0.8
124,1,0.1,0.05,0.6
125,11,0.1,0.2999999999754804,0.9
126,7,0.6,0.6,1.0
127,9,0.35,0.05000000037575672,0.6
128,15,0.2,0.22396737483332607,0.9
129,7,0.6,0.5999994902118418,1.0
130,11,0.1,0.5914597026102831,1.0
131,12,0.6,0.45,1.0
132,2,0.3,0.6,1.0
133,13,0.45,0.3,0.9
134,12,0.6,0.45,1.0
135,15,0.2,0.05,0.6
136,0,0.1,0.2798394462927982,0.9
137,6,0.6,0.45,1.0
138,3,0.5,0.6,1.0
139,12,0.6,0.2500573096683846,0.8
140,0,0.1,0.3499999892988445,0.9
141,2,0.3,0.3019901719125892,0.9
142,14,0.3,0.3,0.9
143,13,0.45,0.3,0.9
144,3,0.5,0.3,0.9
145,5,0.25,0.45,1.0
146,14,0.3,0.14997294017402432,0.7
147,0,0.1,0.35000000000000003,0.9
148,3,0.5,0.05000000000019472,0.6
149,14,0.3,0.45,1.0
150,6,0.6,0.3,0.9
151,10,0.15,0.45000000074733787,1.0
152,10,0.15,0.05,0.6
153,14,0.3,0.05,0.6
154,12,0.6,0.5999999999999999,1.0
155,9,0.35,0.3,0.9
156,5,0.25,0.4499999999589712,1.0
157,0,0.1,0.2502869572141049,0.8
158,14,0.3,0.3000000000248939,0.9
159,6,0.6,0.44657994741569296,1.0
160,13,0.45,0.25,0.8
161,5,0.25,0.3,0.9
162,13,0.45,0.3,0.9
163,6,0.6,0.5999999999603628,1.0
164,2,0.3,0.3028322986145917,0.9
165,13,0.45,0.3110660923690122,1.0
166,11,0.1,0.06597417390943727,0.9
167,0,0.1,0.2500078617946409,0.8
168,15,0.2,0.6,1.0
169,4,0.4,0.1,0.7
170,0,0.1,0.050000000000000246,0.6
171,7,0.6,0.15,0.7
172,1,0.1,0.45,1.0
173,5,0.25,0.29999999999856236,0.9
174,14,0.3,0.35,0.9
175,10,0.15,0.05000651295025711,0.6
176,7,0.6,0.2999972068962005,0.9
177,12,0.6,0.3,0.9
178,14,0.3,0.25139684262544754,0.8
179,15,0.2,0.1383720236432769,0.9
180,6,0.6,0.599999999999981,1.0
181,0,0.1,0.45,1.0
182,15,0.2,0.05,0.6
183,3,0.5,0.6,1.0
184,9,0.35,0.3002963696753122,0.9
185,1,0.1,0.44999999999802714,1.0
186,14,0.3,0.05,0.6
187,5,0.25,0.20034225585178259,0.8
188,1,0.1,0.28404679650415976,0.9
189,10,0.15,0.05,0.6
190,13,0.45,0.45,1.0
191,4,0.4,0.2969028184182287,0.9
192,4,0.4,0.05000000000001765,0.6
193,2,0.3,0.05006230051019431,0.6
194,5,0.25,0.4508930241534874,1.0
195,13,0.45,0.20011263441239402,0.8
196,9,0.35,0.3,0.9
197,13,0.45,0.5999935416140072,1.0
198,15,0.2,0.3,0.9
199,2,0.3,0.45000004058331977,1.0
200,13,0.45,0.05,0.6
201,13,0.45,0.3001344380409079,0.9
202,11,0.1,0.3,0.9
203,1,0.1,0.1,0.7
204,12,0.6,0.29999999999973376,0.9
205,14,0.3,0.10000001785219993,0.7
206,8,0.1,0.3,0.9
207,13,0.45,0.15,0.7
208,7,0.6,0.05,0.6
209,2,0.3,0.3,0.9
210,10,0.15,0.2999987303745709,0.9
211,13,0.45,0.39999910655378595,1.0
212,10,0.15,0.2999999999996166,0.9
213,10,0.15,0.4499999996718308,1.0
214,1,0.1,0.10000000000000711,0.7
215,3,0.5,0.45,1.0
216,7,0.6,0.2516847330509976,0.8
217,8,0.1,0.19501799632138633,0.9
218,4,0.4,0.05,0.6
219,3,0.5,0.05,0.6
220,6,0.6,0.10000001263526646,0.7
221,10,0.15,0.45,1.0
222,4,0.4,0.1,0.7
223,10,0.15,0.29207091071053193,0.9
224,12,0.6,0.4597871723806401,1.0
225,10,0.15,0.3,0.9
226,5,0.25,0.45000000005908125,1.0
227,9,0.35,0.35,0.9
228,6,0.6,0.35,0.9
229,1,0.1,0.5999999537297989,1.0
230,13,0.45,0.25,0.8
231,2,0.3,0.6,1.0
232,6,0.6,0.15,0.7
233,13,0.45,0.35,0.9
234,8,0.1,0.34999999999999976,0.9
235,11,0.1,0.44999999999999996,1.0
236,7,0.6,0.34999999999997106,0.9
237,5,0.25,0.45000000000000007,1.0
238,14,0.3,0.3988294200339957,1.0
239,7,0.6,0.45,1.0
240,7,0.6,0.3,0.9
241,12,0.6,0.15000001356236084,0.7
242,3,0.5,0.6,1.0
243,7,0.6,0.45,1.0
244,12,0.6,0.35,0.9
245,2,0.3,0.2,0.8
246,10,0.15,0.3999999999999999,1.0
247,1,0.1,0.6,1.0
248,5,0.25,0.3,0.9
249,7,0.6,0.35,0.9
250,1,0.1,0.6,1.0
251,6,0.6,0.2500000000011501,0.8
252,11,0.1,0.05,0.6
253,3,0.5,0.45,1.0
254,6,0.6,0.15,0.7
255,4,0.4,0.29765698284528097,0.9
256,3,0.5,0.45,1.0
257,0,0.1,0.35,0.9
258,10,0.15,0.10001956104256254,0.7
259,7,0.6,0.05,0.6
260,15,0.2,0.45,1.0
261,11,0.1,0.3,0.9
262,8,0.1,0.2999999999992918,0.9
263,3,0.5,0.45,1.0
264,2,0.3,0.3499999998146783,0.9
265,5,0.25,0.599999999998486,1.0
266,7,0.6,0.3499999999999999,0.9
267,11,0.1,0.4377135154607162,1.0
268,8,0.1,0.20000045310787223,0.8
269,0,0.1,0.25,0.8
270,7,0.6,0.45,1.0
271,6,0.6,0.35,0.9
272,6,0.6,0.25,0.8
273,1,0.1,0.3,0.9
274,14,0.3,0.2931287576703402,0.9
275,9,0.35,0.4499999999999464,1.0
276,4,0.4,0.3,0.9
277,10,0.15,0.13918141489319213,0.7
278,3,0.5,0.1,0.7
279,14,0.3,0.45,1.0
280,12,0.6,0.25,0.8
281,13,0.45,0.6,1.0
282,13,0.45,0.4499999986317585,1.0
283,8,0.1,0.05,0.6
284,10,0.15,0.6000000000000001,1.0
285,15,0.2,0.3145521442850945,1.0
286,5,0.25,0.300000000006408,0.9
287,15,0.2,0.2999999999633764,0.9
288,6,0.6,0.25,0.8
289,0,0.1,0.35,0.9
290,14,0.3,0.3,0.9
291,9,0.35,0.44999999999999996,1.0
292,5,0.25,0.5999999999898697,1.0
293,12,0.6,0.05,0.6
294,0,0.1,0.2999999999999999,0.9
295,12,0.6,0.05000000007492979,0.6
296,3,0.5,0.1,0.7
297,0,0.1,0.45,1.0
298,1,0.1,0.4,1.0
299,12,0.6,0.45000000000000007,1.0
300,8,0.1,0.29999587228772084,0.9
301,1,0.1,0.050000000000000384,0.6
302,4,0.4,0.3,0.9
303,10,0.15,0.2500168913205418,0.8
304,14,0.3,0.25,0.8
305,13,0.45,0.3,0.9
306,4,0.4,0.3,0.9
307,7,0.6,0.05000000000000014,0.6
308,11,0.1,0.14999999999999997,0.7
309,15,0.2,0.350000000000002,0.9
310,15,0.2,0.3999999999998778,1.0
311,14,0.3,0.45,1.0
312,1,0.1,0.3499985191517154,0.9
313,9,0.35,0.3,0.9
314,1,0.1,0.3000000000000015,0.9
315,5,0.25,0.45,1.0
316,7,0.6,0.4,1.0
317,10,0.15,0.45,1.0
318,3,0.5,0.45,1.0
319,10,0.15,0.05,0.6
320,14,0.3,0.35,0.9
321,7,0.6,0.15000040696496322,0.7
322,14,0.3,0.6,1.0
323,11,0.1,0.35,0.9
324,3,0.5,0.05,0.6
325,15,0.2,0.05,0.6
326,10,0.15,0.3,0.9
327,8,0.1,0.3,0.9
328,4,0.4,0.3,0.9
329,8,0.1,0.3,0.9
330,7,0.6,0.05000080092708353,0.6
331,1,0.1,0.45,1.0
332,12,0.6,0.1,0.7
333,14,0.3,0.10000000000000178,0.7
334,0,0.1,0.1,0.7
335,7,0.6,0.6,1.0
336,4,0.4,0.35000000000000003,0.9
337,5,0.25,0.2999999999253982,0.9
338,11,0.1,0.45,1.0
339,1,0.1,0.5999999122503247,1.0
340,13,0.45,0.35,0.9
341,13,0.45,0.4472235884979732,1.0
342,15,0.2,0.39999999049949303,1.0
343,1,0.1,0.05001776900597472,0.6
344,14,0.3,0.44999999999999996,1.0
345,3,0.5,0.3499999999699221,0.9
346,9,0.35,0.44999999999999996,1.0
347,4,0.4,0.45,1.0
348,6,0.6,0.35,0.9
349,13,0.45,0.050000036443749764,0.6
350,4,0.4,0.3,0.9
351,11,0.1,0.6,1.0
352,9,0.35,0.6,1.0
353,13,0.45,0.2999999999876662,0.9
354,6,0.6,0.05,0.6
355,3,0.5,0.3497781300459841,0.9
356,14,0.3,0.20000004282121667,0.8
357,3,0.5,0.05,0.6
358,9,0.35,0.45,1.0
359,3,0.5,0.3,0.9
360,8,0.1,0.6,1.0
361,4,0.4,0.05000000000031323,0.6
362,15,0.2,0.6,1.0
363,12,0.6,0.29990786056754665,0.9
364,5,0.25,0.6,1.0
365,15,0.2,0.45,1.0
366,5,0.25,0.300001700744693,0.9
367,2,0.3,0.5999999382738521,1.0
368,14,0.3,0.3,0.9
369,4,0.4,0.3,0.9
370,4,0.4,0.05000000000000001,0.6
371,6,0.6,0.3,0.9
372,13,0.45,0.3,0.9
373,6,0.6,0.45,1.0
374,7,0.6,0.4267225675762597,1.0
375,0,0.1,0.3000000000000744,0.9
376,2,0.3,0.3,0.9
377,11,0.1,0.3,0.9
378,7,0.6,0.3,0.9
379,3,0.5,0.1,0.7
380,6,0.6,0.4494917070109435,1.0
381,13,0.45,0.3000000003266591,0.9
382,0,0.1,0.35,0.9
383,13,0.45,0.3,0.9
384,6,0.6,0.3,0.9
385,0,0.1,0.3,0.9
386,8,0.1,0.05,0.6
387,12,0.6,0.2904428295702585,0.9
388,8,0.1,0.2991299247382048,0.9
389,9,0.35,0.3,0.9
390,1,0.1,0.33923250646939496,0.9
391,11,0.1,0.3499999994471556,0.9
392,10,0.15,0.45,1.0
393,7,0.6,0.05,0.6
394,2,0.3,0.35,0.9
395,3,0.5,0.3,0.9
396,14,0.3,0.45,1.0
397,1,0.1,0.44999999999999996,1.0
398,8,0.1,0.45,1.0
399,10,0.15,0.21189812134209,1.0
400,1,0.1,0.45,1.0
401,1,0.1,0.39898097910624647,1.0
402,15,0.2,0.2999999999999998,0.9
403,13,0.45,0.45,1.0
404,12,0.6,0.45,1.0
405,11,0.1,0.45,1.0
406,13,0.45,0.05000000000003005,0.6
407,9,0.35,0.25,0.8
408,10,0.15,0.05,0.6
409,7,0.6,0.4,1.0
410,2,0.3,0.2999994246336537,0.9
411,12,0.6,0.5999999999999972,1.0
412,4,0.4,0.6,1.0
413,13,0.45,0.35,0.9
414,15,0.2,0.29556664564407686,0.9
415,15,0.2,0.3,0.9
416,5,0.25,0.24999999999999997,0.8
417,14,0.3,0.45,1.0
418,15,0.2,0.35,0.9
419,3,0.5,0.2999999999999963,0.9
420,9,0.35,0.07594215846750851,0.8
421,3,0.5,0.3500000000000033,0.9
422,2,0.3,0.3500000302281447,0.9
423,8,0.1,0.25000000011669143,0.8
424,9,0.35,0.3,0.9
425,7,0.6,0.30000025570885924,0.9
